event_time,run_id,headway,deviation,qt2_trackid
2023-10-23 02:30:47,B132,27.6632,-0.71415,15020
2023-10-23 03:00:25,B229,30.3257,-0.299567,11020
2023-10-23 03:05:13,B133,34.5062,-5.13698,15020
2023-10-23 03:21:25,B101,16.2824,-1.33598,15020
2023-10-23 03:27:11,B201,26.8999,-7.06602,11020
2023-10-23 03:41:59,B102,20.6515,-1.90407,15020
2023-10-23 03:50:13,B202,23.1562,-10.0888,11020
2023-10-23 04:00:48,B226,18.9006,-0.72125,15020
2023-10-23 04:15:09,B203,25.0771,-0.03245,11020
2023-10-23 04:16:26,B103,15.7232,-1.36107,15020
2023-10-23 04:31:15,B131,16.2248,-1.12393,11020
2023-10-23 04:31:17,B227,14.9356,-1.21333,15020
2023-10-23 04:44:49,B204,13.6982,0.311283,11020
2023-10-23 04:45:41,B104,14.4851,-0.615,15020
2023-10-23 05:02:07,B132,17.4284,-1.98377,11020
2023-10-23 05:06:40,B228,21.0664,-6.59798,15020
2023-10-23 05:15:45,B206,13.7749,-0.625283,11020
2023-10-23 05:17:53,B105,11.3005,-2.81507,15020
2023-10-23 05:30:25,B133,14.7958,-0.287733,11020
2023-10-23 05:30:46,B229,12.9629,-0.694517,15020
2023-10-23 05:42:39,B101,12.365,-0.519283,11020
2023-10-23 05:47:10,B201,16.4882,-7.0994,15020
2023-10-23 05:54:14,B102,11.7172,-0.103017,11020
2023-10-23 05:59:34,B202,12.4823,-9.4983,15020
2023-10-23 06:07:31,B210,13.4162,-1.38577,11020
2023-10-23 06:09:52,B106,10.3801,-9.79503,15020
2023-10-23 06:13:27,B107,3.66122,-3.37283,15020
2023-10-23 06:13:30,B107,3.71738,-3.37283,15020
2023-10-23 06:18:35,B207,11.2031,-0.455467,11020
2023-10-23 06:20:57,B107,7.58163,-10.8711,15020
2023-10-23 06:30:44,B103,12.2799,-0.602,11020
2023-10-23 06:33:43,B203,12.8522,-3.6399,15020
2023-10-23 06:41:58,B211,11.3747,-1.84333,11020
2023-10-23 06:45:25,B205,11.7919,-7.84845,15020
2023-10-23 06:50:24,B208,8.57037,-0.280333,11020
2023-10-23 06:52:41,B115,7.34592,-7.61095,15020
2023-10-23 07:01:01,B209,10.738,-0.884967,11020
2023-10-23 07:01:13,B118,8.61212,4.86033,15020
2023-10-23 07:08:35,B119,7.44743,3.49632,15020
2023-10-23 07:11:53,B108,3.39148,6.18835,15020
2023-10-23 07:11:58,B108,3.47947,6.18835,15020
2023-10-23 07:12:44,B104,11.8521,-2.60372,11020
2023-10-23 07:16:48,B108,5.00077,1.27098,15020
2023-10-23 07:22:54,B108,6.18678,-4.91578,15020
2023-10-23 07:24:05,B212,11.4846,-3.95475,11020
2023-10-23 07:33:11,B109,10.2777,-3.11015,15020
2023-10-23 07:33:15,B109,10.3422,-3.11015,15020
2023-10-23 07:33:22,B100,0.271783,0.0,15020
2023-10-23 07:36:49,B105,12.8705,-6.69192,11020
2023-10-23 07:41:38,B109,8.25625,-11.5547,15020
2023-10-23 07:48:25,B213,11.7368,-8.29528,11020
2023-10-23 07:49:52,B206,8.32827,-13.7996,15020
2023-10-23 07:54:21,B210,4.55665,-12.2729,15020
2023-10-23 08:00:16,B106,11.9722,-10.134,11020
2023-10-23 08:00:46,B110,6.50532,-12.6948,15020
2023-10-23 08:06:54,B111,6.22068,-12.8321,15020
2023-10-23 08:10:11,B201,10.0562,-10.0568,11020
2023-10-23 08:12:51,B112,6.03077,-12.7794,15020
2023-10-23 08:14:29,B101,1.71747,-8.4135,15020
2023-10-23 08:20:14,B101,5.82445,-14.1545,15020
2023-10-23 08:20:55,B202,10.8728,-10.7961,11020
2023-10-23 08:24:23,B102,4.22977,-12.3009,15020
2023-10-23 08:31:39,B211,7.35397,-13.5715,15020
2023-10-23 08:32:17,B107,11.4926,-2.15537,11020
2023-10-23 08:36:32,B113,4.97045,-12.4586,15020
2023-10-23 08:42:43,B208,6.26157,-12.6367,15020
2023-10-23 08:44:25,B203,12.2739,5.70408,11020
2023-10-23 08:46:03,B207,3.42828,-8.48157,15020
2023-10-23 08:48:41,B207,2.71015,-11.1082,15020
2023-10-23 08:54:15,B119,9.96675,5.8707,11020
2023-10-23 08:54:29,B103,5.87885,-9.4037,15020
2023-10-23 09:03:03,B118,0.0,6.93898,11020
2023-10-23 09:03:11,B100,9.06018,0.0,11020
2023-10-23 09:03:27,B205,9.06138,-10.8817,15020
2023-10-23 09:05:17,B100,2.10358,-2.10355,11020
2023-10-23 09:05:43,B100,0.437417,-2.54095,11020
2023-10-23 09:10:30,B212,7.12912,-10.4274,15020
2023-10-23 09:19:58,B209,9.54178,-12.3858,15020
2023-10-23 09:20:07,B115,14.3931,0.0099,11020
2023-10-23 09:22:42,B104,2.82318,2.37445,15020
2023-10-23 09:26:58,B104,4.34242,-1.88455,15020
2023-10-23 09:30:23,B204,10.3981,-0.2548,11020
2023-10-23 09:35:52,B108,8.98882,-0.78995,15020
2023-10-23 09:42:51,B111,12.6012,-0.72265,11020
2023-10-23 09:46:18,B105,10.5197,-1.2263,15020
2023-10-23 09:54:14,B109,11.5251,-0.11425,11020
2023-10-23 09:57:07,B210,10.9002,-2.04305,15020
2023-10-23 10:06:09,B206,12.0476,-0.0284667,11020
2023-10-23 10:06:13,B213,9.17647,-1.1361,15020
2023-10-23 10:15:49,B112,9.68823,-0.740917,15020
2023-10-23 10:18:20,B110,12.3203,-0.215433,11020
2023-10-23 10:27:20,B201,11.6025,-2.26007,15020
2023-10-23 10:30:10,B101,11.9542,-0.0361833,11020
2023-10-23 10:37:02,B211,9.7762,-0.95285,15020
2023-10-23 10:40:56,B202,3.99,7.14057,15020
2023-10-23 10:42:35,B113,12.5551,-0.457867,11020
2023-10-23 10:49:08,B202,8.28595,-1.14538,15020
2023-10-23 10:53:49,B102,11.3723,0.30315,11020
2023-10-23 11:01:34,B107,12.4276,-1.4896,15020
2023-10-23 11:06:36,B207,12.9097,-0.473117,11020
2023-10-23 11:12:58,B203,11.4925,-0.898667,15020
2023-10-23 11:18:21,B103,11.8884,-0.228167,11020
2023-10-23 11:29:23,B111,16.4923,-5.30763,15020
2023-10-23 11:32:29,B205,14.269,-2.3638,11020
2023-10-23 11:40:24,B120,11.093,-4.31722,15020
2023-10-23 11:42:33,B209,10.1954,-0.42565,11020
2023-10-23 11:56:59,B121,16.6806,-8.91438,15020
2023-10-23 12:00:23,B104,17.9684,-6.26052,11020
2023-10-23 12:08:10,B204,11.2688,-8.09987,15020
2023-10-23 12:10:09,B108,9.90298,-4.03007,11020
2023-10-23 12:19:11,B109,11.0835,-7.10002,15020
2023-10-23 12:20:00,B206,0.0,-8.01653,15020
2023-10-23 12:24:57,B105,14.9254,-6.82208,11020
2023-10-23 12:30:56,B109,11.8344,-6.8509,15020
2023-10-23 12:38:42,B214,13.8869,-8.57555,11020
2023-10-23 12:41:49,B122,10.9773,-5.74482,15020
2023-10-23 12:51:39,B215,13.0776,-9.51957,11020
2023-10-23 12:51:56,B110,10.1943,-3.85565,15020
2023-10-23 13:00:45,B112,9.24267,-6.62883,11020
2023-10-23 13:04:50,B113,12.9939,-4.76622,15020
2023-10-23 13:10:06,B216,9.48317,-3.97863,11020
2023-10-23 13:18:58,B205,14.2053,-6.88813,15020
2023-10-23 13:19:42,B120,9.73643,-1.58165,11020
2023-10-23 13:32:20,B212,12.7556,-2.20392,11020
2023-10-23 13:34:23,B119,15.4994,-10.3041,15020
2023-10-23 13:41:14,B107,9.03483,-1.10533,11020
2023-10-23 13:46:31,B207,12.2131,-10.4338,15020
2023-10-23 13:51:01,B111,9.9169,-0.888817,11020
2023-10-23 14:00:38,B108,14.2083,-12.5587,15020
2023-10-23 14:00:59,B217,10.1046,-0.86,11020
2023-10-23 14:10:26,B210,9.57642,-0.30305,11020
2023-10-23 14:16:25,B209,15.8689,3.65573,15020
2023-10-23 14:21:19,B121,11.0239,-1.19355,11020
2023-10-23 14:29:50,B123,1.66667e-05,20.1655,15020
2023-10-23 14:31:25,B218,10.2338,-1.29397,11020
2023-10-23 14:40:36,B112,24.2641,-10.525,15020
2023-10-23 14:41:32,B219,10.2538,-1.41445,11020
2023-10-23 14:50:35,B109,9.1751,-1.45613,11020
2023-10-23 14:50:41,B115,10.1589,-10.6005,15020
2023-10-23 14:57:56,B118,7.33752,2.14543,15020
2023-10-23 14:59:01,B122,8.56743,-1.89015,11020
2023-10-23 15:00:50,B214,2.99378,9.23507,15020
2023-10-23 15:05:12,B110,6.31415,-0.0709333,11020
2023-10-23 15:11:04,B214,10.309,-0.99055,15020
2023-10-23 15:12:42,B119,7.64373,-0.08125,11020
2023-10-23 15:16:42,B212,5.72552,-4.6325,15020
2023-10-23 15:21:04,B211,8.4992,-0.947033,11020
2023-10-23 15:21:47,B215,5.16372,-1.7128,15020
2023-10-23 15:31:15,B111,9.5375,0.833067,15020
2023-10-23 15:35:34,B108,14.6318,-0.445483,11020
2023-10-23 15:36:24,B124,5.24577,3.67072,15020
2023-10-23 15:41:40,B216,5.349,8.40513,15020
2023-10-23 15:42:18,B113,6.85925,-0.171333,11020
2023-10-23 15:51:38,B120,10.0388,0.4497,15020
2023-10-23 15:54:27,B213,12.281,-0.318917,11020
2023-10-23 15:56:30,B210,4.95513,3.57795,15020
2023-10-23 16:00:21,B220,6.04722,-0.232717,11020
2023-10-23 16:00:52,B125,4.44892,9.21245,15020
2023-10-23 16:10:15,B112,10.0288,1.87187,11020
2023-10-23 16:10:33,B218,9.76502,1.53082,15020
2023-10-23 16:10:38,B218,9.85243,1.53082,15020
2023-10-23 16:10:40,B125,0.20025,-0.669433,15020
2023-10-23 16:15:58,B218,5.29958,-3.88557,15020
2023-10-23 16:20:20,B222,10.213,-2.20778,11020
2023-10-23 16:21:35,B217,5.70087,-1.50305,15020
2023-10-23 16:30:29,B221,10.2837,-6.35813,11020
2023-10-23 16:31:07,B126,9.62247,-1.04212,15020
2023-10-23 16:35:03,W200,1756.97,0.0,11020
2023-10-23 16:36:13,B127,5.1909,-4.14963,15020
2023-10-23 16:41:05,B128,4.9341,-1.00037,15020
2023-10-23 16:45:53,B115,15.5313,-3.7561,11020
2023-10-23 16:51:00,B121,10.005,-0.921967,15020
2023-10-23 16:56:23,B119,5.46768,-4.30627,15020
2023-10-23 17:01:04,B211,4.77682,-0.999667,15020
2023-10-23 17:02:23,B123,16.6406,-2.26335,11020
2023-10-23 17:10:54,B219,9.91057,-0.826867,15020
2023-10-23 17:12:35,B223,10.3304,-0.46035,11020
2023-10-23 17:19:24,B117,6.95328,-1.28022,11020
2023-10-23 17:20:51,B122,10.0338,-0.777283,15020
2023-10-23 17:25:47,B118,6.5099,-0.656717,11020
2023-10-23 17:27:05,B212,6.30878,2.99735,15020
2023-10-23 17:30:51,B212,3.84738,-0.76665,15020
2023-10-23 17:32:45,B129,1.9843,7.33247,15020
2023-10-23 17:32:57,B129,2.18808,7.33247,15020
2023-10-23 17:33:04,B224,7.41655,-0.4399,11020
2023-10-23 17:40:33,B214,7.61782,-0.4243,11020
2023-10-23 17:41:19,B129,8.65338,-1.2375,15020
2023-10-23 17:43:49,B220,2.58803,6.2579,15020
2023-10-23 17:51:17,B215,10.861,-1.15185,11020
2023-10-23 17:52:24,B220,8.67072,-2.3294,15020
2023-10-23 18:00:46,B213,8.45042,-0.696433,15020
2023-10-23 18:01:49,B225,10.6778,-1.69625,11020
2023-10-23 18:10:26,B216,8.75292,-0.315733,11020
2023-10-23 18:13:08,B120,12.4488,-1.06185,15020
2023-10-23 18:14:20,B222,1.27482,9.74675,15020
2023-10-23 18:21:17,B124,10.9758,-1.1581,11020
2023-10-23 18:25:05,B221,10.8439,10.9863,15020
2023-10-23 18:30:52,B128,9.72193,-0.74665,11020
2023-10-23 18:33:04,B127,8.06328,15.0064,15020
2023-10-23 18:36:39,B223,3.66673,23.4231,15020
2023-10-23 18:45:28,B125,14.7359,-3.34915,11020
2023-10-23 18:48:39,B127,12.0836,-0.577083,15020
2023-10-23 18:50:02,B223,1.46157,10.0448,15020
2023-10-23 19:02:20,B223,12.389,-2.26087,15020
2023-10-23 19:08:37,B217,23.2778,-14.4936,11020
2023-10-23 19:10:34,B218,8.31727,1.50528,15020
2023-10-23 19:12:47,B123,2.2902,11.2985,15020
2023-10-23 19:14:59,B126,6.50543,-8.8656,11020
2023-10-23 19:22:47,B121,7.92978,-4.66197,11020
2023-10-23 19:24:31,B123,11.8231,-0.441183,15020
2023-10-23 19:31:06,B122,8.44013,-0.968733,11020
2023-10-23 19:37:25,B224,12.9874,-1.34415,15020
2023-10-23 19:45:56,B219,14.974,-3.80933,11020
2023-10-23 19:49:02,B214,11.6909,-0.951633,15020
2023-10-23 19:54:33,B120,8.75497,-0.4309,11020
2023-10-23 20:03:08,B215,14.1864,-3.05468,15020
2023-10-23 20:08:52,B220,14.4389,-2.7364,11020
2023-10-23 20:13:48,B225,10.7615,-1.7328,15020
2023-10-23 20:18:27,B129,9.71475,-0.317733,11020
2023-10-23 20:25:11,B216,11.4571,-1.10645,15020
2023-10-23 20:30:01,B127,11.7024,0.11325,11020
2023-10-23 20:37:53,B124,12.7778,-1.8009,15020
2023-10-23 20:44:58,B226,15.0841,-2.8375,11020
2023-10-23 20:48:20,B130,10.5407,-0.258217,15020
2023-10-23 20:56:37,B218,11.7946,-2.49872,11020
2023-10-23 21:00:43,B125,12.4738,-0.6486,15020
2023-10-23 21:10:11,B221,13.6854,-4.05075,11020
2023-10-23 21:16:23,B131,15.747,-4.31222,15020
2023-10-23 21:25:35,B227,15.5405,-7.45787,11020
2023-10-23 21:30:58,B217,14.6585,-6.88732,15020
2023-10-23 21:40:04,B223,14.6137,-9.93817,11020
2023-10-23 21:45:46,B126,14.895,-9.69895,15020
2023-10-23 21:56:53,B123,16.9534,-2.75818,11020
2023-10-23 22:01:57,B219,16.2669,-1.88245,15020
2023-10-23 22:15:55,B224,19.1735,-9.79835,11020
2023-10-23 22:16:22,B133,14.4861,-1.28512,15020
2023-10-23 22:26:50,B229,11.0511,-8.7161,11020
2023-10-23 22:33:04,B220,16.7864,-2.98808,15020
2023-10-23 22:40:02,B127,7.05983,0.0,15020
2023-10-23 22:43:47,B226,3.74835,16.2872,15020
2023-10-23 22:43:49,B226,3.7823,16.2872,15020
2023-10-23 22:44:11,B225,17.4696,-14.0523,11020
2023-10-23 22:44:24,B127,0.695117,-4.36002,15020
2023-10-23 22:50:23,B226,5.98293,9.69258,15020
2023-10-23 22:56:39,B124,12.6057,-11.5244,11020
2023-10-23 23:07:30,B226,17.1933,-7.41735,15020
2023-10-23 23:10:25,B130,13.9025,-10.2935,11020
2023-10-23 23:29:19,B221,21.8997,-14.2336,15020
2023-10-23 23:30:11,B125,19.9028,-15.0629,11020
2023-10-23 23:43:57,B227,14.7317,-13.8819,15020
2023-10-23 23:51:20,B131,21.2814,-21.2109,11020
2023-10-24 00:01:24,B223,17.5337,-16.3322,15020
2023-10-24 00:20:03,B224,18.7253,0.0259833,15020
2023-10-24 00:22:18,B126,31.0908,-37.1683,11020
2023-10-24 00:36:43,B229,16.7548,3.3546,15020
2023-10-24 00:42:01,B225,5.37305,18.065,15020
2023-10-24 00:42:56,B127,20.7727,-22.8077,11020
2023-10-24 01:02:26,B225,20.5027,-2.35433,15020
2023-10-24 01:20:33,B133,37.7537,-40.428,11020
2023-10-24 01:34:07,B130,31.7649,-4.03583,15020
2023-10-24 01:40:16,B131,6.23172,19.8159,15020
2023-10-24 01:47:50,B226,27.412,-17.7065,11020
2023-10-24 02:20:18,B131,40.1212,-20.2218,15020
2023-10-24 02:20:22,B227,32.6696,-20.2426,11020
2023-10-24 02:55:40,B228,35.4289,-25.5381,11020
2023-10-24 03:01:47,B133,41.5749,-1.71335,15020
2023-10-24 03:20:59,B229,25.4463,-20.8511,11020
2023-10-24 03:21:41,B101,19.9754,-1.6054,15020
2023-10-24 03:40:18,B228,19.4553,-70.173,11020
2023-10-24 03:40:56,B102,19.3308,-0.852817,15020
2023-10-24 04:00:21,B130,20.1833,-0.222833,11020
2023-10-24 04:00:31,B226,19.6794,-0.4488,15020
2023-10-24 04:20:25,B203,20.2058,-5.29522,11020
2023-10-24 04:21:36,B103,21.1614,-6.52675,15020
2023-10-24 04:30:37,B131,10.3326,-0.494383,11020
2023-10-24 04:41:06,B227,19.5888,-11.0322,15020
2023-10-24 04:44:57,B204,14.4672,0.171767,11020
2023-10-24 04:58:27,B205,13.6297,0.0,11020
2023-10-24 05:00:47,B104,19.7601,-15.7088,15020
2023-10-24 05:15:28,B105,14.7624,-0.387817,15020
2023-10-24 05:15:41,B206,17.2378,-0.562317,11020
2023-10-24 05:30:10,B133,14.6067,-0.03565,11020
2023-10-24 05:31:15,B229,15.8655,-1.16992,15020
2023-10-24 05:41:13,B201,10.061,-1.14747,15020
2023-10-24 05:42:11,B101,12.1567,-0.0588833,11020
2023-10-24 05:50:58,B202,9.82015,-0.88425,15020
2023-10-24 05:54:46,B102,12.7134,-0.638867,11020
2023-10-24 06:01:12,B106,10.3306,-1.13143,15020
2023-10-24 06:07:26,B210,12.8045,-1.30995,11020
2023-10-24 06:10:40,B107,9.53623,-0.584267,15020
2023-10-24 06:15:22,B210,20.7394,-1.30995,11020
2023-10-24 06:16:57,B207,9.64065,-10.8172,11020
2023-10-24 06:21:24,B114,10.8309,-1.33182,15020
2023-10-24 06:23:35,B210,6.7782,-5.46202,11020
2023-10-24 06:30:24,B103,6.94265,-0.271267,11020
2023-10-24 06:31:55,B203,10.6006,-1.84903,15020
2023-10-24 06:39:11,B205,7.34145,-1.60705,15020
2023-10-24 06:40:52,B211,10.6089,-0.7468,11020
2023-10-24 06:46:14,B115,7.13843,-1.16207,15020
2023-10-24 06:50:49,B208,10.0711,-0.6845,11020
2023-10-24 06:53:14,B116,7.07357,-0.652267,15020
2023-10-24 07:00:20,B117,7.19547,-0.264333,15020
2023-10-24 07:02:35,B209,11.906,-2.45707,11020
2023-10-24 07:07:26,B118,7.17882,-1.35973,15020
2023-10-24 07:13:14,B204,5.89018,-1.1665,15020
2023-10-24 07:14:12,B104,11.7585,-4.08215,11020
2023-10-24 07:20:16,B108,1.66667e-05,-2.26823,15020
2023-10-24 07:26:21,B212,12.2718,-6.2206,11020
2023-10-24 07:28:04,B119,14.9064,-3.98952,15020
2023-10-24 07:34:13,B109,6.23643,-4.14253,15020
2023-10-24 07:38:15,B105,12.0386,-8.12582,11020
2023-10-24 07:41:30,B206,7.36147,-5.42043,15020
2023-10-24 07:50:35,B106,12.46,-0.452433,11020
2023-10-24 07:50:45,B100,9.34228,0.0,15020
2023-10-24 07:53:07,B100,2.35405,0.0,15020
2023-10-24 07:58:22,B111,5.2546,-4.28793,15020
2023-10-24 08:00:48,B201,10.3571,-0.6761,11020
2023-10-24 08:01:51,B112,3.5737,-1.77822,15020
2023-10-24 08:07:22,B101,5.60002,-1.2948,15020
2023-10-24 08:10:32,B202,9.86353,-0.406267,11020
2023-10-24 08:13:55,B102,6.62818,-1.83962,15020
2023-10-24 08:14:04,B107,0.0,-4.08022,11020
2023-10-24 08:20:40,B211,6.83825,-2.59447,15020
2023-10-24 08:21:06,B114,10.7079,-0.980517,11020
2023-10-24 08:24:51,B113,4.26387,-0.774933,15020
2023-10-24 08:30:26,B202,9.46478,-0.311883,11020
2023-10-24 08:30:53,B208,6.10903,-0.80045,15020
2023-10-24 08:38:15,B207,7.45333,-0.670367,15020
2023-10-24 08:44:40,B116,14.3697,-4.54818,11020
2023-10-24 08:45:46,B103,7.5993,-0.68625,15020
2023-10-24 08:53:12,B205,7.53018,-0.633017,15020
2023-10-24 08:55:23,B203,10.8434,-5.25823,11020
2023-10-24 09:00:57,B212,7.83243,-0.881933,15020
2023-10-24 09:04:59,B119,9.72955,-4.85442,11020
2023-10-24 09:09:00,B209,8.1206,-1.41913,15020
2023-10-24 09:18:32,B117,9.62698,-3.46272,15020
2023-10-24 09:19:47,B109,1.66667e-05,34.2026,11020
2023-10-24 09:31:33,B104,13.0896,-6.46888,15020
2023-10-24 09:34:31,B118,29.6752,-24.3963,11020
2023-10-24 09:42:05,B108,10.619,-7.00447,15020
2023-10-24 09:44:11,B115,9.8022,-24.0651,11020
2023-10-24 09:49:29,W000,4815.53,0.0,15020
2023-10-24 09:53:28,B105,11.4629,-8.384,15020
2023-10-24 09:54:27,B111,10.3916,-24.3233,11020
2023-10-24 10:02:21,B210,8.97235,-7.27297,15020
2023-10-24 10:04:10,B204,9.8547,-22.0446,11020
2023-10-24 10:06:15,B112,3.989,8.82143,15020
2023-10-24 10:14:24,B206,10.3703,-8.28152,11020
2023-10-24 10:16:26,B112,10.2629,-1.35808,15020
2023-10-24 10:19:25,B201,3.07068,5.65465,15020
2023-10-24 10:22:32,B206,8.25368,-16.5352,11020
2023-10-24 10:24:13,B201,4.87638,0.778283,15020
2023-10-24 10:34:51,B101,12.3294,-4.73127,11020
2023-10-24 10:37:23,B211,13.176,-1.31435,15020
2023-10-24 10:40:16,B113,1.66667e-05,-10.274,11020
2023-10-24 10:44:19,B101,9.59112,-2.18898,11020
2023-10-24 10:49:16,B202,11.9654,-1.1963,15020
2023-10-24 10:54:05,B102,1.66667e-05,-0.0938167,11020
2023-10-24 10:54:32,W188,1099.47,0.0,11020
2023-10-24 11:01:06,B107,11.9185,-1.03137,15020
2023-10-24 11:03:02,B1001,2.00855,0.0,15020
2023-10-24 11:06:48,B207,22.617,-0.672617,11020
2023-10-24 11:11:56,B203,0.0,0.0666,15020
2023-10-24 11:18:22,B103,11.6999,-0.2391,11020
2023-10-24 11:26:48,B111,23.8562,-2.72918,15020
2023-10-24 11:30:27,B205,12.2165,-0.322233,11020
2023-10-24 11:43:04,B209,12.7562,-0.945033,11020
2023-10-24 11:47:16,B121,20.5433,0.810867,15020
2023-10-24 11:54:30,B104,11.5695,-0.381083,11020
2023-10-24 12:00:09,B204,12.9766,-0.08235,15020
2023-10-24 12:06:12,B108,11.8216,-0.0692667,11020
2023-10-24 12:11:31,B109,11.4487,0.552367,15020
2023-10-24 12:12:49,B109,1.3728,-0.820433,15020
2023-10-24 12:12:57,B105,0.0,-6.9559,11020
2023-10-24 12:18:19,B108,12.2632,-0.199117,11020
2023-10-24 12:24:45,B122,11.9339,-0.670933,15020
2023-10-24 12:32:11,B214,13.9978,-2.06355,11020
2023-10-24 12:36:48,B206,12.1421,-0.7296,15020
2023-10-24 12:45:23,B215,13.3319,-3.26207,11020
2023-10-24 12:47:55,B113,11.2002,12.1536,15020
2023-10-24 13:00:58,B113,13.1213,-0.884333,15020
2023-10-24 13:02:26,B112,17.1781,-8.30677,11020
2023-10-24 13:14:01,B205,13.1386,-1.93938,15020
2023-10-24 13:16:46,B216,14.4745,-10.6479,11020
2023-10-24 13:24:48,B119,10.865,-0.721,15020
2023-10-24 13:30:20,B212,13.6979,-0.212367,11020
2023-10-24 13:36:35,B207,11.8628,-0.500367,15020
2023-10-24 13:40:17,B107,10.082,-0.160933,11020
2023-10-24 13:49:25,B108,12.9323,-1.34925,15020
2023-10-24 13:51:16,B111,0.133367,-1.14388,11020
2023-10-24 13:52:10,B114,2.82037,7.9138,15020
2023-10-24 13:52:14,B114,2.89935,7.9138,15020
2023-10-24 13:57:10,B108,5.08912,-9.1753,15020
2023-10-24 13:57:17,B108,5.20003,-9.1753,15020
2023-10-24 14:01:10,B217,10.0239,-1.03438,11020
2023-10-24 14:01:45,B108,4.57883,-13.6707,15020
2023-10-24 14:10:53,B210,9.85227,-0.7532,11020
2023-10-24 14:11:41,B116,10.0169,-1.60422,15020
2023-10-24 14:21:24,B209,9.81057,-1.33142,15020
2023-10-24 14:22:16,B121,11.5234,-2.14325,11020
2023-10-24 14:30:35,B218,8.4432,-0.453033,11020
2023-10-24 14:30:42,B1000,9.38433,0.0,15020
2023-10-24 14:32:46,B123,1.66667e-05,17.2278,15020
2023-10-24 14:41:36,B219,11.1525,-1.47213,11020
2023-10-24 14:41:54,B112,11.2785,-11.8274,15020
2023-10-24 14:51:01,B109,9.56112,-1.89988,11020
2023-10-24 14:52:36,B115,10.7888,-12.5328,15020
2023-10-24 14:59:05,B122,8.19723,-1.9637,11020
2023-10-24 15:01:00,B118,8.47525,-0.924583,15020
2023-10-24 15:05:05,B110,6.13298,0.0367167,11020
2023-10-24 15:10:48,B214,9.88572,-0.726883,15020
2023-10-24 15:13:01,B119,8.06457,-0.394467,11020
2023-10-24 15:17:18,B212,6.5762,-5.21972,15020
2023-10-24 15:22:23,B215,5.16972,-2.30602,15020
2023-10-24 15:26:01,B211,13.1225,-5.88357,11020
2023-10-24 15:30:37,B117,8.31777,-0.540383,15020
2023-10-24 15:36:30,B111,5.96972,-4.42672,15020
2023-10-24 15:41:05,B108,15.2033,-5.95353,11020
2023-10-24 15:42:33,B124,6.12602,-2.46935,15020
2023-10-24 15:51:21,B216,8.8821,-1.26803,15020
2023-10-24 15:52:44,B113,11.7899,-10.61,11020
2023-10-24 15:56:15,B120,4.99097,-4.17563,15020
2023-10-24 16:01:20,B210,5.16588,-1.2581,15020
2023-10-24 16:03:20,B220,10.7325,-3.20915,11020
2023-10-24 16:10:17,B125,9.02537,-0.200083,15020
2023-10-24 16:15:15,B112,12.0524,-3.12815,11020
2023-10-24 16:19:24,B222,4.28053,-1.27527,11020
2023-10-24 16:20:51,B218,10.6568,-8.77353,15020
2023-10-24 16:24:11,B221,4.91023,-0.052,11020
2023-10-24 16:29:30,W200,6.66667e-05,0.0,11020
2023-10-24 16:31:07,B217,10.355,-11.0452,15020
2023-10-24 16:36:04,B127,5.02772,-3.98948,15020
2023-10-24 16:37:14,B114,13.1841,-1.1027,11020
2023-10-24 16:41:13,B128,5.23593,-1.14198,15020
2023-10-24 16:48:03,B115,10.9512,-5.9205,11020
2023-10-24 16:51:07,B121,9.98367,-1.04227,15020
2023-10-24 16:55:18,B116,7.38475,-1.17187,11020
2023-10-24 16:56:25,B119,5.37685,-4.33573,15020
2023-10-24 17:00:22,B123,5.20672,-0.245167,11020
2023-10-24 17:03:24,B219,7.07108,-3.3234,15020
2023-10-24 17:05:29,B1000,2.16732,0.0,15020
2023-10-24 17:12:53,B223,12.6418,-0.75355,11020
2023-10-24 17:15:23,B211,9.985,-5.30882,15020
2023-10-24 17:18:47,B117,6.04198,-0.662167,11020
2023-10-24 17:24:53,B122,9.58277,-4.8082,15020
2023-10-24 17:25:45,B118,7.09083,-0.619583,11020
2023-10-24 17:33:00,B212,8.19478,-2.91957,15020
2023-10-24 17:35:09,B224,9.54478,-2.53095,11020
2023-10-24 17:36:41,B129,3.77935,3.38452,15020
2023-10-24 17:42:43,B129,6.1024,-2.63452,15020
2023-10-24 17:46:08,B214,11.1054,-6.00295,11020
2023-10-24 17:53:21,B129,10.7169,-13.268,15020
2023-10-24 17:59:51,B215,13.8523,-9.72178,11020
2023-10-24 18:01:13,B220,7.9506,-11.1351,15020
2023-10-24 18:10:19,B120,9.19412,1.75415,15020
2023-10-24 18:11:44,B225,12.0151,-11.6035,11020
2023-10-24 18:14:14,B222,3.98962,9.84792,15020
2023-10-24 18:20:55,B216,9.31438,-10.7845,11020
2023-10-24 18:21:07,B221,6.97978,14.9516,15020
2023-10-24 18:24:51,B127,3.80815,23.2268,15020
2023-10-24 18:34:31,B221,9.74627,1.56398,15020
2023-10-24 18:35:40,B127,1.2333,12.4143,15020
2023-10-24 18:35:52,B127,1.446,12.4143,15020
2023-10-24 18:38:19,B124,17.5336,-18.1848,11020
2023-10-24 18:43:07,B127,7.54413,4.95352,15020
2023-10-24 18:47:43,B128,9.53298,-17.5844,11020
2023-10-24 18:47:58,B127,4.93522,0.0183167,15020
2023-10-24 18:55:29,B125,7.90958,-13.3606,11020
2023-10-24 19:00:56,B223,12.9551,-0.85335,15020
